,multimodal_emotion,text_script
11080,0,하.. 그냥 맥주 한 캔 먹었어!.
11079,0,아니 냄새가 나는데도 발뺌을 하네.
47744,0,야 내가 지금 이렇게 너의 초기작을 봐주고 있잖냐. 이 정도면 지분 있는 거 아니야?
11077,0,거짓말이지! 술 냄새가 나는데!
11075,0,아빠 술마셨어?
46409,0,출고일이 어제였는데 지금 전화해서 뭐해? 납품 전에 마지막 전화 해보라고 했잖아.
47761,0,야. 기도해서 잘 된 거였으면 승찬이는 1등 대학 갔지. 승찬이 어머니가 매일같이 새벽 기도 가셨는데. 근데 승찬이 재수하잖아.
11072,0,아 그건 술도 아니야.
11071,0,아빠 맨날 저녁식사 중에 반주하잖아.
11068,0,뭔데 그래 얼른 말해봐.
11601,0,세상엔… 공부보다 더 중요한게 있는 거야. 누나는 그거 아직도 몰라?
11084,0,"그래, 니 말이 맞다. 미안해."
11065,0,뭐든지 다 들어줄거야?
11603,0,그런 게 아니라니까!
11608,0,아 누나가 무슨 상관이야.
11609,0,무슨 상관이긴? 내가 너 기저귀도 갈아줬어.
46395,0,알바라도 해! 용돈이라도 벌어!
47812,0,아씨. 야 전화해봐.
47838,0,그걸 형이 어떻게 알아?
47841,0,저 새끼 무슨 전환데 밖에서 받냐.
47847,0,봐서. 
11611,0,야 너 한 살 때 기억나?
11051,0,그게 왜 쓸데없는 생각이야? 나도 집 어려운 거 다 안단 말이야.
46393,0,꿈꾸는거 서포트 하는 것도 20대 초반까지지 너 올해 서른 넷이다 서른 넷.
46392,0,엄마는 아들이 꿈을 가지고 노력하는데 꼭 그걸 그렇게 깎아 내려야겠어?
47893,0,안 보이는데?
11046,0,그럼 뭐야?
11064,0,무슨 부탁인데?
11085,0,맨날 미안하다고 말만 하지.
47735,0,그래도 재밌는 건 재밌어. 이거봐. 학교 이름 태그 걸면 조회수 좀 올라가.
11088,0,아빠 어제 엄마랑 싸웠지?
11123,0,다 아빠가 널 생각해서 하는 얘기 아니야.
47694,0,내가 더럽고 치사해서 이제 안 입는다!
11120,0,잔소리 좀..?
47698,0,말조심해라. 쳐마시다니. 어제 한 두 병밖에 안 마셨는데…
11118,0,안 삐졌다고! 왜 자꾸 그래.
11116,0,삐지긴 뭘 삐져.
11114,0,그럼 옛날 사람이지 지금 사람이냐?
11113,0,아 또 옛날 얘기해. 아빠 옛날 사람이야.
11111,0,이 정도면 괜찮은거 같은데?
11110,0,아니 니 말버릇이 안 좋으니까 그렇지.
11109,0,갑자기 말버릇 얘기는 왜 나와?
11108,0,너 아빠한테 말버릇이 그게 뭐야?
11107,0,응 난 모르겠는데.
11106,0,학생 같은 게 뭔지 몰라?
11105,0,학생 같은 게 뭔데?
46415,0,다음부터는 출고 하기 전에 꼭 먼저 전화 해보고. 잊어버리면 안돼.
11103,0,그게 뭐냐니 그게 무슨 소리야?
47727,0,그래. 담부턴 조심해라.
47726,0,그래? 그게 그렇게 귀한 거였냐. 미안. 암튼 오늘 형이 내 아이스크림 다 먹은거니까 쌤쌤이네.
47725,0,저번에. 초코쿠키 다 먹었잖아. 그거 내가 인터넷에서 해외직구 해놓은건데.
11092,0,대체 뭐 때문에 싸우는거야?
44846,1,가격이 어떻게 되는데요?
22799,1,맞아. 디젤 차는 장거리를 빵 빵 달려줘야 된다더라.
12350,1, 스토리는 내면의 변화.
45111,1,미래의 박사님 아니야. 나중엔 나보다 더 벌겠지.
34891,1,나 안 자빠졌어. 앉아 있는데?
45115,1,왜?
16862,1,"그래도 뭐, 좋은 대학 나왔겠다, 미국에서도 돈 잘 벌고 살겠지."
17476,1,응. 나 후투부 스타 될거야!
20582,1,"엄마 아빠 오늘은 어제처럼 늦지는 않을 거라고, 아까 연락 왔었어. 조금만 더 기다리자. 지은아. 엄마랑 아빠랑 같이 먹어야 맛있게 먹지."
24798,1,뭐 없지. 요즘 친척들도 거의 안 모이고. 차례만 간단히 지내고 다같이 외식이나 하자.
45116,1,상윤이 결혼한대.
17477,1,너... 며칠 전에 선장이 되겠다며.
20586,1,"그래, 알았다. 우리 손녀가 키가 크려고 자꾸 배가 고픈가 보구나. 그러면 할머니가 지금 가서 튀김 만들어 둘게. 지은이 먼저 먹고, 엄마랑 아빠랑은 이따가 남은거 먹으라고 해야 겠네."
24793,1,나 이번에 승진했어. 부장 달았다구.
20588,1,"어쩔 수 없기는. 아무튼, 가서 튀김 만들어 둘 테니까 여기서 놀고 있어."
12252,1,"면접 일자가 잡혀서, 입고 갈 옷을 사려고요."
24792,1,에휴. 아빠가 미안해. 그냥 얘기 해봐.
17478,1,선장? 그게 뭐였지...
34886,1,손?  손은 왜?
33350,1,약이야 약.
34885,1,나 형 좀 손 보여줘.
33348,1,어 그래? 그럼 한잔 쭉 들이켜.
17831,1,당연히 우리 학교 교복이었지!
45118,1,벌써는. 나랑 비슷한데 뭐. 이제 결혼 할 때 됐지. 그리고 상윤이 여자친구랑 워낙에 오래 만났잖냐.
21734,1,너는 집에서 설거지 해?
45120,1,어쨌든 주말에 시간 비워놔.
17482,1,나는 상관없어.
12246,1,"아니고, 그 웹 드라마 제작하는 업체."
34883,1,"음… 그런거 같아. 한 이틀만 면도 안해도, 수염이 많이 자라거든."
34889,1,여기 두번째랑 네번째 손가락 길이가 같으면 게이야.
21737,1,응. 그건 쉽잖아.
45103,1,에휴. 쉽지 않은가보네.
33352,1,약이야. 먹어도 돼.
45003,1,저.. 상관 없는데.
45004,1,오늘 1층 식당 메뉴가 좀 별로여가지고. 근처에서 먹을 건데 먹고 싶은 거 있어요?
33358,1,그럼 내 성의를 봐서 한 모금만 마셔줘. 그건 괜찮지?
45005,1,오늘 메뉴가 뭔데요?
21727,1,응.. 집에서도 청소 잘 안 하면 엄마한테 엄청 혼나.
12269,1,"그러면, 내가 싸게 해줄게. 원래 우리 가게는 할인 없는데, 이 옷이 학생한테 너무 맞춤이고, 이거 입으면 턱 붙을 거 같으니까. 특별히 해줄게."
45006,1,"시금치 된장국하고, 제육볶음하고, 계란찜이네요."
12267,1,우리 할부도 돼.
45007,1,식단이 나쁘지 않은데요?
12265,1,"이게, 레이온라서 가격이 좀 나가."
45013,1,아 지금 하고 있던거만 끝내고 가면 될 것 같아요.
12263,1,28만원이야.
45101,1,요즘은 뭐 하고 지내?
45014,1,네. 그럼 12시 반쯤 가요.
45035,1,나 그냥 뭐 비타민이랑 간장약 같은거랑.
12259,1,나 한번 믿어봐. 그 위에 그냥 한 번 걸쳐봐요. 자.
34897,1,아닌데… 진짠데.
17474,1,그건… 넌 귀엽잖아…
45065,1,아이스죠?
45069,1,더우시면 이거 리모콘 가지고 트시면 돼요.
45075,1,"저희 집도 바꿔야 되는데, 혹시 얼마 주고 했어요?"
24822,1,그럼~ 아빠가 이 나이까지 술을 잘 마시는 데는 다 노하우가 있는 거다.
24820,1,아빠처럼 운동을 좀 해봐.
24814,1,좋은데 가자! 우리 귀한 아들딸들 비싼 거 먹여주고 사진도 찍고 기분 좀 내보자!
34895,1,근데 이거 진짜야.
34893,1,학교에서 친구가 알려줬어.
45015,1,네 좋아요.
45002,1,남우씨 오늘 점심 뭐 드실래요?
34882,1,머리카락보다 빨리 자라?
45122,1,너는 학생이니까 뭐. 한 10만원이면 되겠지.
34865,1,그래… 그러자.
17489,1,알았어. 대신 너 그런 말 집에서만 해. 친구들이 놀릴 수도 있으니까~
17490,1,언니는 학교 잘 다니고 있어?
21753,1,"작년, 네 생일엔 뭐 먹었더라?"
21754,1,우리 새로 생긴 이탈리안 비스트로 갔었잖아. 이름이 뭐였더라… [센티에레 페르소네] 였나?
20629,1,"네, 그 때 상어도 보고 해마도 봤어요. 할머니. 해마는 사람 뇌에도 해마가 있어요."
21758,1,이탈리아어로 [마당과 사람]이랬어.
34007,1,그릇 찾으러 왔는데요.
46549,1,유럽 봉건사회까지.
24572,1,이번에 명문대에서 대학원생 하나가 투서 올린 거 뉴스에서 봤어?
34864,1,뭐… 그러던지.
24565,1,영화를 만든다는게.. 정말 많은 과정을 거쳐야 하잖아. 아이템을 개발해서 시나리오를 완성하는데만도 얼마나 오랜 시간이 걸리는데.
34866,1,형. 형도 수염나?
34861,1,응. 형은 솔직히 지훈이가 왜 그랬는지 정말 이해가 안가.
24562,1,어떤 제한도 없는건가?
11532,1,할 수 있는데까지는 내가 도와볼게.
24559,1,근데 일단 임금이 다르니까.. 절대 비교는 불가능하지. 그래도 영화 시설에 비해 우리 나라 티켓 가격은 적당한거 같기도 하고…
11533,1,"네, 감사합니다 선생님.."
20635,1,엄마가 오늘은 좀 늦는다고 연락이 왔어. 우리 지은이 피곤하면 먼저 자라.
24556,1,음… 원래는 비싸다고 생각했는데.. 해외에 나가보니까 싼거 같기도 하고.. 작년에 미국에 출장 갔을 때 시간이 비어서 극장에 갔었거든? 근데 우리 나라 돈으로 거의 만5천원 정도는 하더라고.
20637,1,오늘은 회사일이 좀 바쁜가 봐. 퇴근을 늦게 할 것 같다고 하더라. 회식도 있을 거 같다고 하고. 그러니까 지은이 아무래도 먼저 자는 게 낫겠다. 그치?
24555,1,아빠는.. 우리 나라 영화 관람료가 비싸다고 생각해~ 싸다고 생각해?
24554,1,응. 밥 먹고 영화 보는 거 말곤 할 일이 없긴 하지.
24552,1,하긴 우리 나라 사람들이 워낙 영화를 좋아하잖아.
34860,1,형은… 지금 내가 사슴벌레를 새 먹이로 준 게 잘못됐다는 거야?
45129,1,나이 들어서 그래. 이제 운동 해야 돼.
46547,1,어어. 감귤주스 있어. 잠깐만. 
34881,1,"아침에 면도를 해도, 오후 되면 이렇게 또 수염이 자라."
24584,1,세상이 그렇게 올바르게 흘러갔으면 좋겠다..
17488,1,응. 다 언니가 이렇게 만든거야.
34879,1,알았어… 그러면 딱 삼 초만 만져봐.  자.
17830,1,교복은?
34878,1,응. 깨끗하게 씻었어.
16871,1,자네 요새 일하는 건 어때?
34876,1,궁금해서…
16873,1,"요즘 경기가 안 좋다더니, 택시들이 그걸 제일 먼저 알잖아, 안 그래?"
20603,1,그럼 한 시간으로 할까? 생각해보니까 두 시간도 너무 긴 것 같다.
34874,1,나… 형 턱 한번만 만져봐도 돼?
21738,1,여기 책에 보면 설거지 하는 법이 자세히 나와있어.
33347,1,"네… 주사 부릴 때까지 버티지도 못해요. 그냥 마시면, 쓰러져 잠들 거든요."
34872,1,그거 아프지 않아?
34871,1,응. 형은 전기 면도기 써.
21748,1,응. 근데 실수니까.. 실수면 별로 안 혼나.
16877,1,그래… 아니 요즘엔 또 뭐 택시 말고 다른 것들이 많이 나와서 말이야.
17486,1,언니가 맨날 나 귀엽다고 했잖아.
34869,1,응. 출근하는 날은 매일 면도하지.
34867,1,수염? 당연히 나지.
46601,1,근데 설마 차이겠냐? 걔가 너 좋아하는 거 전교생이 다 알고 있는데.
46590,1,민수는 괜찮아하는 거 같던데?
24587,1,아.. 하긴.. 보통 대학을 해외대 다니고 돌아와서 한국 인맥을 만들려고 한국 대학원을 가는 경우가 많으니까.
20622,1,이번에 서울에 새로 아쿠아리움이 문을 열었다고 하던데. 뉴스에서 봤어?
46588,1,너는 민수 별로야?
11520,1,"그래, 나한테 상담할 게 있다고?"
33879,1,피같은 휴가를 이 할애비하고 보내냐? 여자친구랑 어디 좋은 데라도 가지.
33895,1,집에 고구마는 있거든. 한번 만들어 볼까…?
24585,1,아빠는 대학원 다닐 때 어땠어?
34870,1,면도기로?
21717,1,오늘 내 사물함에 먼지가 너무 많아서...
44998,1,나도.. 우리 사업이나 할까?
12276,1, 안녕하세요.
46631,1,그지? 이게 효과 직빵이라니까.
34930,1,철봉하면… 어깨가 넓어져서 몸이 멋있어 보이게 돼.
25050,1,그래 그럼.. 다음에 꼭 맛있는데로 데려가야돼?
12333,1,플롯이랑 스토리랑 뭐가 다른 거예요?
20504,1,"그래, 가자, 가자."
34929,1,철봉 하면 근데 뭐가 좋아?
20506,1,"배 안 고파요, 괜찮아요. 좀 이따 배고파지면 말할게요."
12331,1,샘 제가 진짜 헷갈려서 그러는데요.
33807,1,그렇지. 미세먼지를 싹 없애주는 서비스가 새로 생겼거든.
33811,1,그럼. 섬유가 원래 먼지를 잘 빨아들이는 성질이 있잖아.
25035,1,응. 철영이랑.. 상명이…
46629,1,그래. 여기가 뭉쳐있네. 이걸 풀어줘야 위장이 움직여.
46634,1,너 1지망 어디로 정했어?
34928,1,어릴 땐 힘들지. 형도 고등학생 때부터 한거야.
20511,1,"유민이네 엄마가 방금 전화했는데, 그거 얼마 먹지도 않았다고, 지금쯤 배고플 거라고 하던데?"
33814,1,옷에 미세먼지가 묻는다는 거 말이에요.
12325,1,아~
11492,1,네. 혹시 예체능반 생기면 거기로 보내주세요.
12324,1,우리 때 힙합은 나팔바지였는데.
33364,1,어. 뱀. 아주 오래된 술이야. 40년도 더 됐어.
34926,1,너 철봉 해봤어?
11494,1,알겠어요 그럼.
25011,1,그래.. 설교를 듣지 않더라도. 잠깐 가서 명복과 안녕을 빌고 오자.
25010,1,나도 교회 나간지 오래 됐는데… 이번 주엔 나가봐야겠어. 너무 황망한 일이 생기니까.. 문득 기도할 데가 생각나네..
25009,1,응… 이번 주엔 교회에 가서 그 아기와 그 가족들을 위해서 기도를 좀 해야겠다.
46627,1,어. 줘 봐봐.  여기가 위장이랑 연결 돼 있대. 체했을 때 눌러주면 효과 직빵이야.
20510,1,네! 유민이네 엄마가 스파게티 만들어줘서 그거 엄청 많이 먹었어요.
25004,1,아니.. 이제 3주 지났는데… 사실 휴가 쓸 수 있는 기간은 이미 지났는데 회사에서도 그냥 봐주고 있어..
34931,1,그럼 좋은거야?
34934,1,중학생 되면 형이 철봉 하는 법 알려줄게.
12349,1,그렇지. 스토리는. 잠입수사에서 겪는 주인공의 내면의 변화가 되는 거지.
12348,1, 이벤트. 일어난 사건… 선발대회. 잠입수사.
46637,1,"호텔 관리나 고객 유치, 호텔 브랜드 마케팅 같은 거 배우지 않을까?  그런 거 배우고 싶어서 거기 썼어."
25089,1,"조금씩 다 달라서 고민인데, 일단 가격이 되게 싼 집이 있었어."
12347,1,"예를 들어서, FBI 요원이 ‘[미스 아메리카 선발대회]에 잠입수사를 한다.’는 플롯이 되는거지."
16824,1,한국대병원 장례식장이래. 모레 발인이고.
25088,1,어디 괜찮은 데가 있었어?
12346,1,응. 적어도 나는 그렇게 생각하고 쓰고 있어.
12345,1,내면의 변화가 스토리다?
25087,1,근처에 도배집이 꽤 있더라구. 장 보는 길에 들러서 상담도 받고 가격도 물어보고 그랬지.
12344,1,반면에 스토리는 플롯으로 인해 주인공의 내면이 변화하는 과정을 말하는거야.
25086,1,당신이 진짜 빠릿빠릿 잘 움직인다니까.
34932,1,그럼! 좋은거지.
25084,1,도배할 곳은 좀 알아봤어?
16826,1,응.. 그럼 저녁에 만나서 같이 가자구.
12343,1,아. 플롯은 이벤트.
16828,1,그러게. 일단 병원 앞 사거리에서 만나자고.
34936,1,응. 진짜로 형 비법 다 알려줄게.
12342,1,플롯은 이벤트야. 일어나는 사건들을 말하는 거지.
16830,1,이번에 우리나라 축구 하는 거 봤어?
21723,1,응. 그래서 청소하려고 가져왔어.
33794,1,그럼. 편하게 녹음해.
12340,1,이렇게 생각해봐.
25067,1,응 여보 얼른 가서 물어봐바.
25066,1,내가 윗집 가서 물어보고 올게. 거기도 새는지.
25063,1,그래도 물 새는 벽이랑 장이랑 좀 떨어져 있어서 가구는 괜찮은 것 같아.
16825,1,그럼 나도 찾아가봐야겠네… 오늘 저녁에 같이 갈텐가?
12275,1,들어오세요.
24980,1,물티슈요. 이거랑 같은거.
34922,1,음… 쉬지 않고 한 열 개?
24856,1,오늘이 무슨 요일이지?
34909,1,안먹고서 사람이 얼마나 버틸 수 있는지 실험하고 있어.
33362,1,뱀.
11502,1,네. 그래서 이것저것 알아보고 있어요.
34904,1,현철아. 형이 케익 한 조각 사줄까?
12292,1,출근을 하신다면… 여기까지 9시에 오실 수 있을까요?
12291,1,"네. 그 KTX타면 금방이라, 저 학교도 통학으로 다녔어요. 배차가 잘 맞아 떨어지면, 학교까지 한 시간 안에 도착하기도 하고 그랬어요."
12290,1,그러면 회사랑 댁이랑 거리가 좀 있는데… 오전 출근 괜찮으세요?
12289,1,아.. 네. 맞습니다.
17466,1,니가.... 귀엽긴 하지.
12287,1,네. 첨부했습니다.
17468,1,하지만... 귀엽다고 후투부 다 잘되면 애기들 다 후투부 하게?
12295,1,네.
32547,1,아 그거? 니가 태풍 온다며? 걱정하는거 같길래.. 식료품 좀 샀는데?
11504,1,"네, 아이들이 꽤 많이 도와주기로 약속했어요."
12284,1,웹드라마 대본도 써보셨나요?
44983,1,그래서 그 기업에서는 어떤 분위기를 원하는 건데?
44984,1,"나는 정확하게는 모르고, 너랑 한 번 컨택해본대. 연락처 넘겨달라고 하더라. 연락처 드려도 돼?"
34901,1,"내 친구네 형도 형이랑 나이 똑같거든? 근데 그 형 손은 막 굳은살도 엄청 많고, 두껍고 했는데. 형은 부드럽고 얇다."
33360,1,"우리 집은 다 술 좋아해. 마실 줄 알아야, 같이 즐기지. 무슨 말인지 알지?"
21726,1,습관이 되서 그런가 보다.
17470,1,부정적인게 아니라 그만큼 어렵다는거지! 후투부 하는 사람들이 얼마나 많은데.
34899,1,근데 형 손이 엄청 부드럽다… 꼭 여자애 손같아.
12279,1,아 네. 저 올해 19년에 졸업 했습니다.
24826,1,원래 아빠가 배드민턴을 했잖아? 근데 이게 나이가 드니까 무릎이 안 좋더라고. 그래서 종목을 수영으로 바꿨어.
12277,1,를 보며) 김진화 씨. 맞죠?
12285,1,"아, 네. 일전에 10분 분량의 로맨틱 코미디를 써봤습니다."
11496,1,네. 이번에... 선거 한번 나가 보려고요.
24876,1,나는 디카페인 한 번도 안 마셔봤는데. 어때요?
24906,1,응. 여기 구청에서 주최하는 마라톤인가봐. 아마추어 마라톤. 10키로만 달리면 된대.
34921,1,철봉? 몇 개나 하는데?
12321,1,모르겠어요. 그냥 살 때 사장님이 그러셨어요.
16844,1,이번에 한 경기는 이겼더라? 그치?
46625,1,손 좀 눌러줄까?
34920,1,아… 형이 철봉을 좋아해서… 굳은살이 배겨서 그래.
12317,1,아 그럼요!
17463,1,내가 더 크기 전에 후투부 데뷔해야지.
17464,1,아~ 어린이 후투부 스타가 되시겠다?
12314,1,"아니에요. 처음 들어봐요. 그냥 기억해 뒀다가, 검색해보려고… 제가 좀 오바 했죠?"
20530,1,그럼 수리 기사님 언제 오시는데요?
20531,1,어디 보자… 글쎄. 음.. 금요일 오후에 온다고 하더라. 금요일이면 얼마 안 남았잖니?
12312,1,모르죠. 돌곶이 근처도 못 가봤는 걸요.
24877,1,음… 확실히 두근거리는거나 울렁거리는게 없어서 좋아. 맛은 비슷하고.. 다음에도 카페 가서 먹을게 없으면 이걸 사봐야겠어.
21725,1,응... 엄마가 워낙 깔끔해서.
12309,1,돌곶이 역 앞 [블러리]요.
11500,1,네. 생기부에 쓰이면 대학 갈 때도 도움 많이 된다고 하더라고요.
20535,1,"물론 그렇기는 하지만, 아직은 그 정도로 더운 건 아니잖니?"
20538,1,폭염이 뭔데요? 그 말은 처음 들어 봤어요.
20539,1,오늘처럼 무더위와 고온이 이어지는 날을 폭염이라고 그러는 거야.
20540,1,아 덥지? 에어컨 수리하는 사람 곧 온다고 했으니까 조금만 참어.
12300,1,뭐 하나 물어봐도 돼요?
12299,1,네?
12298,1,그런데요.
20542,1,그렇지? 아무래도 오늘은 날씨가 너무 더워서 안 되겠다. 요 앞이라도 잠깐 나갔다 와야겠어.
20544,1,"물론 밖에 나가면 금방은 더 덥겠지만, 그래도 조금만 나가면 카페라든지, 음식점이라든지… 하..  좀 시원한 데 가 있어야지 안 되겠다. 이대로는 더위 먹겠어."
24916,1,그래 알았어. 나도 어린애들처럼 순간의 감정에 이끌려서 이런 일을 결정할 순 없지.
20533,1,아니야. 그럴 일은 없을 거야.
46635,1,나 경기권 호텔경영학과.
21707,1,근데 원래 없어서 불편한지 모르겠어.
12431,1,돈은 못 받았다고 했던 거 같아.
12659,1,그러면 자동으로 이체가 되나요?
12658,1,"아니구요. 저희 은행에 계좌를 신설하시고, 그 통장으로 월급 항목으로 돈을 넣어주셔야 돼요."
44361,1,아… 아니요 저는 현서 중학교 나왔는데요.
12656,1,네. 같은 날에 월급 항목으로 해당 계좌로 이체 해주시면 됩니다.
12655,1,아.. 이런 경우엔 제가 직접 여기로 이체를 해도 월급으로 인정이 되나요?
12654,1,네 고객님.
44363,1,아니에요.
44364,1,예전에 알던 친구랑 너무 닮으셔서 제가 착각했나봐요. 죄송합니다. 네. 드시고 가시나요?
12651,1,신분증만 드리면 될까요?
44365,1,네. 먹고 갈게요.
44366,1,자리는 잡으셨나요? 저희가 붐비는 시간엔 자리가 없을 수 있습니다.
33578,1,더.
16709,1,흠.. 거기 갈비 맛있어?
44367,1,네. 위층에 잡았습니다.
44368,1,드시고 가시면 머그잔 괜찮으신가요?
44369,1,네.
32256,1,"예진씨, 형제자매 있다고 그랬던가요?"
44370,1,형이라고 불러! 사회 나왔는데.
16710,1,동네 제일이지. 너 안 먹어 봤어?
35151,1,나는 과외선생님 때문이야.
44372,1,살맛 나겠다? 나온 지 얼마나 됐지?
44374,1,축하해. 복학은 언제 해?
44376,1,그래 야 잘 생각했다. 나도 바로 학교로 안 돌아가고 돈 좀 모아서 유럽여행 갔는데 좋더라.
44378,1,나 한 두 달? 조금 안되게 배낭여행으로 다녀왔어.
44379,1,형 혹시 경비 얼마나 들었는지 하고 정보 좀 알 수 있을까요?
12660,1,자동이체는 따로 또 신청을 해주셔야 돼요.
12661,1,"그러니까 정리해서 말해보자면, 타행에서 여기로 월급 항목으로 매월 돈을 자동이체하고, 그 계좌에서 적금계좌로 다시 자동이체를 걸어야 한다 이 말씀이죠?"
35155,1,나? 글쎄… 안 해본지 한참 되어서. 한 오십 개 하려나?
44359,1, 네.
35162,1,우리반에 벌써 키 180 넘는 애도 있어… 형 걔랑 싸워도 질 거 같아.
44306,1,아.. 주식의 원칙이 분산투자랬는데. 괜찮을까?
32253,1,그래서.. 해본 일이 뭐뭐 있는데요?
44308,1,너 내년에 간다고 군대? 좀 늦게 가네? 동기들은 거의 가지 않았어?
44309,1,제가 반수를 해서요. 휴학했다 이번에 돌아왔어요.
35160,1,어. 형 어디가서 맞고 다니고 그러진 않지?
44310,1,아.. 그랬구나. 어디 지원 할건데?
44311,1,저 일단 카투사요.
16707,1,무슨 16인분을 일곱 명이서 먹었어?
44321,1," 내가 1에서 10페이지까지 발제할게,    니가 11에서 21까지 발제 해."
44322,1,    1페이지에서 4페이지까지 제목이랑 목차인데요?
44323,1,응?
44380,1,나 한 400 들었던 거 같은데.
44324,1,"그럼 선배님이 여섯 페이지 발제하시는 거고, 제가 열 한 페이지 발제 하는건데요?"
44326,1,근데 그래도 제가 한 페이지 더 많이 하는 건데요.
21675,1,응. 근데 아빠가 잠 오면 엄마가 해.
44328,1,가위 바위 보 하죠.  안 내면 진 거 가위 바위 보!
44330,1,안 내셨으니까 선배님이 13페이지까지 하세요.
33526,1,그냥 내꺼라고 우겼지.
44336,1,저 아이스 아메리카노 큰 사이즈로 하나 주세요.
44337,1,네 사천 육백원 입니다.
44353,1,그래. 너 오늘 바빠? 나 이제 곧 끝나는데.
44355,1,저 카페라떼 따뜻한 거 하나요.
44356,1,사이즈는 어떤 걸로 드릴가요?
44357,1,가장 작은 걸로 부탁드려요.
44358,1,네 오천 이백원 입니다.
44325,1,아 그래? 그걸 확인을 못했네.   그럼 내가 12페이지까지 할게 니가 13페이지부터 21페이지까지 해.
44382,1,"아끼려고 하면 훨씬 적게도 갔다 올 수 있지.   나는 보상받는 기분으로 맛있는 거 다 사먹고, 쇼핑도 좀 하고 그랬어."
44384,1,이번에 성적우수장학금 누굴까?
35137,1,"대신에 오늘 밀린 숙제 다하고 나면, 선생님이 이 동네에서 제일 좋은 피시방 데리고 가줄게."
25448,1,선생님은 학폭위를 열어도 된다고 하는데.
16719,1,"작년에 어깨 수술을 했어? 아니, 왜?"
16720,1,"그게, 그러니까... 어깨 뼈가 부러졌어."
16721,1,"아, 병원에서 그렇게 말했던거야? 갑자기 그런 거야?"
33637,1,혹시 대학원에 올 생각은 없나?
16722,1,병원에서 엑스레이 찍어 봤더니 그렇더라고.
16723,1,참.. 혹시 골다공증 때문인가?
33639,1,자네라면 잘 해나갈 수 있을 것 같아서 하는 말이야.
33648,1,이번 주에는 일찍 끝내기로 약속하지.
46729,1,요즘은 고모가 와 계신대.
16724,1,"아니, 골다공증 때문은 아니고. 자네도 알지? 내가 철인3종 경기 한다고 말했잖아."
32258,1,"어머, 장녀구나. 어쩐지... 예진씨 성격을 보면, 그럴 것 같았어. 막내는 몇 살인데요?"
46731,1,마포 고모. 아 아니다 이제 부산 내려가셨으니까 부산 고모.
12607,1,이게 진짜 신묘한 물건이긴 한 거 같아요. 매일 써서 감흥은 없지만.
44442,1,알겠습니다. 안녕히 계세요.
44443,1,네 안녕히 가세요.
44449,1,그런 논리로 우리 어린이 날 선물 같이 쓰라고 안 하셨잖아.
21676,1,그렇구나. 그래도 두 분 다 힘드시겠다.
44450,1,아 그런가.. 따로 사드려야 하나.
44463,1,알바 처음이야?
44464,1,아니요 그건 아닌데…
44465,1,"에휴, 다음부터는 대걸레질 한 곳 밟지 말고.   더러워지는 것도 더러워지는 건데 미끄러워서 너도 위험 하잖아."
16725,1,"참, 그랬었지. 설마 운동하다가 다쳐서 그렇게 됐다는 거야?"
16726,1,"응. 안하던 운동을 갑자기 해서 그랬는지, 몸이 놀랐나 봐."
16727,1,"우리 나이에는, 운동도 함부로 하면 안 돼. 오히려 몸에 더 해로울수도 있다니까."
44468,1,감사합니다.
33516,1,그치? 이게 누구꺼더라… 아! 그 대학병원 앞 까페 알지?
44304,1,그래도 주식이라는 게 혹시라도 잘못될 수도 있는데. 괜찮겠어? 좀 불안한데
46732,1,막내 고모?
25450,1,학교 폭력 대책 위원회라고… 이런 일 있으면 보통 학폭위를 열어서 가해학생을 처벌하거나 하나봐.
20307,1,"부지런한 사람들은 잘 맞는 모양이야. 그제부터는 벌레들 하고 전쟁한다고, 온갖 걸 사왔더라고."
44387,1,아 전액을 못 받았다고? 이번에 전액은 세리가 받았을걸?
44389,1,응 세리 이번에 완전 이 갈고 공부했잖아. 4.3 만점일걸?
44391,1,받을만 하지.
44393,1,아마 국장도 받을 걸. 전액은 아니고 그래도 200만원은 나오는 듯.
44398,1,취직은 했어?
44399,1,나 아직 복학하고 3학년이야. 형은 회사 잘 다니고 있어?
44402,1,얼마 안 됐어. 6월쯤?   한 달간 제주 살기 하다가 8월부터 다시 취업준비 중.
44403,1,원래 일하던 곳은 왜 그만 뒀는데? 거기도 힘들게 들어가지 않았어?
44404,1,들어 갔는데 사수랑 너무 안 맞아서.   계속 일 하고 싶었는데 사수가 있는 한은 안되겠더라고.
44405,1,무슨 일이 있었어?
44408,1,"일단 학점관리 잘하고, 아직 3학년이면 나중에 걱정해."
33607,1,그리고 아빠가 한 말 기억하지?
35136,1,네. 알겠어요.
16715,1,아이고… 요즘 예전같지 않게 어깨가 이렇게 쑤시는지 모르겠네.
16717,1,우리 정도면 아직 쌩쌩한 나이잖아.
25514,1,나 이제 운동 좀 시작하려고… 아무래도 안 되겠어.
25506,1,그냥 무난하게 포도랑 미니수박 섞어가지고 가면 좋을 것 같아. 요즘은 수박 작게 예쁘게 잘 나오고.. 샤인머스캣이라고 비싼 포도 있는데 그것도 좋고.
33518,1,"어. 거기서 어떤 여자가 바보같이 핸드폰을 두고, 화장실 가길래. 얼른 들고 나오려고 했거든?"
25481,1,"가격대가 좀 있긴 한데, 그렇다고 절대 못 타고 그런 건 또 아냐. 몇 달 아껴 살면 되지."
33517,1,그 신문사 건물?
44437,1,하아.. 학생 이름이 뭐라고 했죠?
