	Unnamed: 0	multimodal_emotion	text_script
3126	75828	6	"취직?	에이씨, 너까지 잔소리냐?"
3127	64866	5	김씨 아저씨? 우리 옆집에 살던 아저씨에요?
3128	45531	0	염색약? 어디서 사야 되는데.
3129	73470	7	"오늘 날씨 엄청 좋네요. 해도 너무 좋고. 	광합성~~"
3130	55966	7	당연하지. 일단 내가 넣은거 알려줄게. 거기부터 해봐.
3131	53433	5	누나한테 들으셨어요? 말하지 말라니까는 참.
3132	34091	0	아 또 공부공부! 엄마는 공부밖에 몰라?
3133	51544	5	그래? 그럼 나도 한 번 사봐야겠다.
3134	19562	7	어, 선배. 또 텀블러가 바뀌었네요?
3135	27174	2	응. 사실 그래. 미안?
3136	38926	0	거 말이 좀 짧습니다?
3137	37590	0	근데 왜 자꾸 말을 시켜! 물건만 찾아서 간다는 사람한테 왜 이렇게 말을 시키냐구?!
3138	32728	2	사실은… 나 공무원 준비 그만뒀어…
3139	51311	5	어머 좋다야. 주방 완전 신식이네. 여기 몇 년도에 지은거야?
3140	58365	2	난 괜찮은데...
3141	39671	3	원하는 만큼 줄게. 월세 보태 써.
3142	55906	3	그래도 우리야 돈 벌면 끝이지만 애 엄마들은 노이로제 걸릴 판이야.
3143	35416	1	아빠가 더 잘생겼지~ 아빠 젊었을 때는 엄청 인기 많았어. 지금은 아저씨지만.
3144	13174	4	그니까. 그 맞춰가며 산다는 게… 나는 못 하겠던데?
3145	3647	4	나도. 얼른 무대에 서 보고 싶어. 형이랑 같은 팀 되면 좋겠다.
3146	75712	2	진짜라니까요? 장난 아니에요 형.
3147	74805	3	부모님들이 서운해 안 하셔?
3148	35297	3	까먹었어~
3149	6067	5	아이고 더울 때 고생 좀 하겠네.
3150	58568	5	 아니, 매번 콘돔도 끼고 했는데. 어떻게 그게 가능하죠?
3151	52979	6	저번에 파프리카 다이어트는 효과가 없었나보지?
3152	46205	3	힘들지.
3153	73771	7	이야, 내 예감이 맞았구나?
3154	17011	1	그래. 동네 사람들이 요새 다 거기다 모여있더라고.
3155	44315	4	네 의경 써 봐야죠.
3156	15449	4	사실은.. 내가 하던 회사 있잖아. 그게 망했거든.
3157	50977	0	학생 좀 일어나봐.
3158	49706	0	오늘도 여친 만나는 거 맞지?
3159	41488	2	할머니가 지금 오고 계세요…
3160	8940	6	나는 이게 편해. 내 나름의 룰이 있다고.
3161	44530	1	글쎄.. 아까 버렸나.
3162	26759	2	갑상선 그거 때문에 그렇다고 하던가요?
3163	54812	6	애들도 싫고, 공부도 재미 없어. 선생님들은 나 신경도 안 써주고. 그리고 무엇보다. 그냥 이렇게 살다가 대학가서 재미도 없는 공부하고 그러기 싫어졌어.
3164	43600	1	그래.
3165	10706	7	나 삼촌 여자 친구 사진 볼래.
3166	78938	6	이혼이 생각보다 쉬운 게 아니야.
3167	15871	3	그게 요식업이랑 무슨 상관이에요? 사장님도 참 꼰대시네요.
3168	17373	4	안될 걸…?
3169	17007	1	그래, 그 아저씨가 거기서 동네사람들이랑 장기를 두는데, 그렇게 실력이 출중하대.
3170	59937	4	아, 이제 뭐 해먹고 살아야 되나.
3171	63854	5	누나, 그거 새로 산거야?
3172	21766	1	아마… 우리 둘이 식사하고 오만 원 전후로 나왔던 거 같아.
3173	45393	0	일 하셔도 모시고 와. 내가 오늘 전화 드릴테니까.
3174	41937	4	결혼이라는 게 참 어려운 것 같아. 서로 마음만 맞는다고 할 수 있는 게 아니야.
3175	77051	6	아이, 너무 어렵다.
3176	22184	3	그냥 막 뿡뿡 뀌는 거죠.
3177	5529	0	한지훈! 엄마가 씻고 자랬지!
3178	10705	7	하지.
3179	54031	3	맞아. 이상윤 죽었으면 좋겠어.
3180	46620	0	이게, 지금 삼일째야.
3181	74524	6	그래. 정신 없을 때지. 점심은? 먹을 시간 있어?
3182	4481	4	저는 다 좋습니다! 다른 분들 드시고 싶은 것으로 먹어요..!
3183	38690	0	내가 지금 화 안 나게 생겼어요?
3184	5924	0	 됐다. 너는 이 프로젝트 할 자격이 없어. 가서 진이 오라고 해.
3185	37632	4	죄송하죠… 아이를 맡겨놓고… 학교에 자주 오는 부모들도 많을텐데.. 이렇게 맡겨만 두고 인사 드리니까 좀 그렇네요~
3186	4215	4	그러시겠어요 이렇게 오래 학교에 계셨는데..
3187	5156	5	대추? 독특하네. 보통 이런 카페에서는 대추로 음료를 만들지는 않잖아?
3188	18343	4	어떡해. 내가 너무 세게 했나봐.
3189	54993	6	미안해. 엄마가 더는 이렇게 못 살겠어서 그래.
3190	55493	5	응 무슨일이야 세진아?
3191	18861	7	미치겠다 진짜…
3192	48849	7	동남아? 동남아가 가깝긴 뭐가 가까워. 제주도가 가깝지. 거제도나.
3193	29935	1	그 병원에서 준 식단표가 있거든?
3194	39401	1	가서 조서 작성을 하긴 할텐데… 문제가 생기기 전에 연락 주신거라… 아마 훈방조치에서 끝나지 않을까 싶습니다.
3195	25355	1	탄산수도 한 박스 사다 놔야겠어.. 지훈이가 다 마셨더라고.
3196	8479	7	쉽지? 이제 맨날 보내줘
3197	9552	6	아. 몰라~ 꼭 혼나는 거 같아.
3198	25943	3	불법이지?
3199	78211	2	콩이는 강아지니?
3200	1936	7	하하. 잠시만 기다리세요. 한 잔 만들어 드릴게 드셔보세요.
3201	22139	2	어… 왜요?
3202	71649	7	 우리 친하냐?
3203	12408	1	그럼. 다 하지.
3204	75580	6	예전에 대외 동아리 때 만났었어.
3205	77394	6	"아아아~!!	 랍스터~~~ 그냥 포장하면 되잖아요."
3206	40747	0	적어! 안 적으면 안 보내줄거야!
3207	54753	6	너 8살 때. 내가 발레 배울래? 했더니 자기는 처음 해봐서 못 한다고 하는거야. 당연히 처음 하니까 못 하는 건데.
3208	5559	4	사실.. 전부는 아닌데.. 거의 다 있어..
3209	14719	1	그리고 또 뭐 가지고 가지?
3210	35989	3	참… 너도 철이 없다. 키만 컸지…
3211	28800	2	아, 그랬겠다… 듣기만 해도 진짜 무서운 꿈이네...
3212	35389	0	왜 그랬어?
3213	11814	5	왜 그래? 두통 있어?
3214	78728	6	다 먹을 수 있어.
3215	78926	6	모르겠어. 스케쥴 조정해보고 알려줄게.
3216	76681	6	" 아…그거는 어, 엄마랑 아빠랑 결혼하기 전에 	희진이가 먼저 태어나서 그래."
3217	56526	6	그럼 과자 빼?
3218	56153	7	그거? 일주일 전인가? 예쁘지?
3219	55647	5	왜요? 무슨 지원이요?
3220	55781	6	알았다. 알았어. 잔소리는 니 형수로도 충분하니까 그만해라.
3221	1507	3	헛소리야.
3222	51877	5	진짜요? 엄마한테 비밀로 할 거에요?
3223	61744	3	왜~ 꼭 남자 아닐 수도 있잖아.
3224	12840	5	뭐?
3225	27447	7	니가 웬일로 내가 뭐 하는지 궁금해하냐? 황송하다 황송해.
3226	74756	6	혹시 뭐 그 집에 문제가 있고 그래서 나오는 건 아니지?
3227	41871	4	아… 그럼 나 이제 커피 누구랑 먹어?
3228	61545	0	안 로맨틱해? 야 저거면 확실한 표현이지.  그럼 뭐라고 해야되는데?
3229	45558	5	 아니요아니요. 진짜 괜찮아요.
3230	27383	7	아 이거? 내가 이번에 샀어.
3231	30081	7	아~ 걔 이름이 민정이였구나~ 야, 이름 이쁘다~
3232	46242	1	아니~ 저번에 보니까 권집사님네 아들은 첫 월급 탔다고 부모님 대만여행도 보내주고 그랬다더라. 대만이 음식이 그렇게 맛있대.
3233	70697	3	허…
3234	5974	5	물방울요?
3235	24031	3	나도! 나는 지금 듣기만 했는데도, 속이 막 거북해…
3236	34462	0	선생님, 기자들이 너무 찾아와서 미칠 것 같아요. 집 앞에 밤이고 낮이고 기다리고 있어서 너무 공포스러워요…
3237	5325	5	그래요? 알짜배기 땅이라 한동안 매물이 없더니. 귀한 매물 나왔네.
3238	37934	0	아니 글쎄, 같은 걸 사간 다른 손님들은 멀쩡하다니까요?
3239	1825	7	음, 맛있겠다. 군침이 다 도네. 자기가 무친 겉절이 너무 맛있는데.
3240	9597	3	아이고. 나이들어서 사랑니 아프느라 고생이다.
3241	64512	5	그래. 무리는 하지 말고. 회사 다니기도 힘든데.
3242	14628	5	헐 어떻게 해.
3243	33008	1	마지막으로 남기신 말씀이나.. 그런 건 없구요?
3244	41732	2	그게… 제일 믿고 편한 친구가 너여서 너한테 먼저 물어보는 거야!
3245	63799	4	불쌍하다. 우리 엄마는 돈 엄청 많은데.
3246	62756	4	저기! 아….  아이고 죄송해서 어쩌나.
3247	33387	3	유치하게 무슨 편이야…
3248	74819	6	그럼.   내가 영감 잘못 만나서 그렇지, 고생하느라 폭삭 삭아서 그래. 젊었을 땐 볼만 했어~
3249	29620	1	뭐를?
3250	40717	3	내가 이 나이 먹고 이렇게 어린 학생한테 반말도 못해?
3251	57026	6	얘기 이미 해봤지. 근데 지 여자친구를 그렇게 꼭 꼭 숨겨요.
3252	9077	6	아 귀찮아.
3253	54968	3	헐. 대박. 미쳤다.
3254	39770	3	너한테?
3255	36079	0	그래도 걱정된단 말이야!!
3256	7079	0	학원에 또 보낸다고? 난 지금 다니는 학원만으로도 벅차!
3257	52835	5	여기 젊은 사람들 술 마시는 곳 아닌가?
3258	49251	5	네? 뭐라구요?
3259	39485	5	왜? 그게 싫어?
3260	9491	5	왜 헤어질 생각부터 해?
3261	50422	0	최준성 일로 와봐.
3262	6850	4	지은이는 아직 어려서 안 돼. 성인들만 볼 수 있게 만들어진 건 다 이유가 있는 거야.
3263	3095	4	그러게요. 집사람이 갑자기 또 안 좋아져서.
3264	75845	6	"궁금하면 삼촌이 보든가. 	손이 없어 발이 없어?"
3265	22214	1	뭐, 하루 종일 연습하라는 건 아니고, 그냥 방법이 있을 걸? 왜, 트림도 원할 때 마다 트림을 하는 사람들이 있잖아.
3266	38975	1	그쵸… 그래도 젊었을 때 기타를 좀 쳐보셨나봐요.
3267	10828	7	어제 치킨을 먹었다.
3268	14610	1	여기.
3269	30391	1	당연히 상관이 있지.
3270	45974	1	 네. 다 괜찮네요.
3271	42500	5	어머, 왜 엉덩이에 뭐 났나?
3272	15957	1	근데 왜 사료사서 먹이까지 주면서 길냥이들을 돌보는 거야?
3273	39891	1	아 네. 제가 작가라… 주로 집에서 생활하거든요.
3274	41169	2	염산…도 파나요?
3275	23527	1	네. 그럼 말씀 드릴게요. 조심해서 가세요.
3276	44685	3	어우 징한 놈. 그렇게 정신없는 와중에도 깔끔을 떨어요. 그래서 미진이가 뭐라고 했냐고!
3277	75077	6	입맛이 없으세요? 그럼, 아버님 좋아하시는 회무침 할까요?
3278	7293	5	집에는 갑자기 왜? 방금 카페 들어 왔으니까, 아빠 커피 한 잔 하는 동안 조금만 기다려. 뭘 그렇게 서둘러서 집에 가려고 해?
3279	49659	5	그럼 이거는 예전에 붙은 건가보다. 어떡하냐. 너 이제 이거 수술 해야되는데.
3280	69051	4	 효진아…말을 안 하면 선생님이 도와줄 수가 없어.
3281	39038	5	아. 어떤 차 찾으세요?
3282	72053	7	우빈이, 생일파티에 선생님을 초대해주는 거야?
3283	54458	5	 저요...?
3284	11619	3	음~ 안돼~ 절대 안돼~
3285	38194	0	뭔데요?
3286	70419	3	어 약속. 그러니까 딱 오분만 조용해봐 알았지.
3287	67886	6	" 몇번을 찾아봤죠! 	 진짜 바닥에 있는 먼지까지 하나하나 다 훑었어요."
3288	69436	3	"아니, 아무리 그래도, 안정성이 다르다구요. 	 어느 정도 싸세 사셨어야지. 	 얘는 맛탱이가 가도 할 말이 없는 모델이에요.	 이 정도 버텨준 게 용하지."
3289	53279	6	알았어. 그러면 나 마누라랑 얘기 한 번 해보고.
3290	65698	4	"그런 말은 또 어디서 배웠대.	 삼촌은 글렀어... 미안하다, 시온아. 	 삼촌이 사촌동생은 못 만들어 주겠네..."
3291	60769	5	어? 승아 지금 없는데.
3292	12157	4	응.. 나도 벌써 하기 싫은 일을 계속 하게 된다.
3293	51969	0	"이 놈이! 학교가서도 선생님한테 반말 찍찍 할 거야?	 어른한테 반말 하는 건 싸가지가 없는 거야!"
3294	68970	4	죄송해요…
3295	34269	4	그렇게 말하는게 더 무서워.. 그 형도 엄마 아들인데… 안만나도 괜찮다는 게 이상해…
3296	21234	1	응. 에어컨 밑에 있는게 최고야.
3297	2382	3	범인이 밝혀지기 전에 누구의 소행인지 이미 알아채셨죠?
3298	16499	0	해보라고 해! 나 당하고는 못 살아.
3299	47430	2	 형 있잖아… 나 돈 좀 꿔주면 안돼?
3300	38292	0	불러 경찰.
3301	45203	0	형수지 짜샤.
3302	49793	7	어쩌다가 피우게 됐네.
3303	26714	2	죄송해요, 제가 오늘까지 꼭… 돈을 마련하려고 했는데…
3304	19312	7	선배, 어제 소개팅 어떠셨어요?
3305	30407	1	그래. 해마반. 약속.
3306	78933	6	알았어. 들어가봐. 나 갈게.
3307	1228	6	너 먹고 살 찔까봐 오빠가 도와준건데 이렇게 화낼 일이냐?
3308	79050	6	아.. 저 진짜 괜찮은데...
3309	64374	4	네… 사실 저는 경영학과가 정확히 뭘 하는지 모르고 왔거든요.        그냥 다들 경영학과 가면 취업도 잘 되고 좋다고 해서…       근데 막상 와보니까, 수업도 너무 어렵고, 별로 배우고 싶지도 않아요.
3310	45327	0	혼술 좀 하지마라. 알콜중독 지름길이 혼술이야.
3311	25246	1	알았어.. 그럼.. 한달에 게임에 얼만큼 돈을 쓸지.. 그것만이라도 좀 정하자.
3312	71492	4	희망?
3313	57076	3	둘이 좋으면 뽀뽀 할 수도 있지. 뭐 그런거가지고 호들갑을.
3314	43561	1	추억 돋네.
3315	79204	3	 약속? 무슨 약속?
3316	5756	4	지수가 우니까 어쩔 수 없지.
3317	51286	5	뭐???? 임신???  어머 어머. 웬일이야. 임신?? 이 나이에???
3318	7287	5	우와! 그럼 그런 옷들 사는거야?
3319	74774	6	"헐 나쁘다.  김치 없으니까 필요없어졌다는 거야 뭐야.	 앞으로도 절대 담가주지 마요 할머니."
3320	39755	3	아닌데 왜 자꾸 사람 소개시켜준다 하고, 금수를 보내는거야!?
3321	25258	2	우리 단지에 애들도 많이 사는데.. 괜히 안전에 신경이 쓰인다. 다음에 내가 마주치면 한 번 기분 안 상하게 여쭤보기라도 해야겠어.
3322	6996	5	어? 아니 걔들도 다 오면 걔들이랑 같이 축구하면 되겠네, 사람도 많겠다.
3323	11833	5	정말..?
3324	14368	4	딱 백 원 차이여서… 크게 차이 안 날 줄 알았지. 이렇게 돈 많이 들 줄 몰랐어. 그리고, 나 지금 이만 원 밖에 없어.
3325	54983	3	한문학과는 뭐야? 너 한문 엄청 못하잖아. 너 중학교 때 한문쌤 누구냐. 그 신지은쌤? 그 쌤이 너 한문 못한다고 뭐라고 했다며.
3326	15442	4	미안해.
3327	71335	3	"할머니 때는 인터넷이 없었어? 	헐 대박. 완전 충격적이야."
3328	45333	5	배고파요. 으악 엄마 얼굴이 왜 그래?
3329	56244	7	"저는 어르신이 생활하시는 데 불편 없도록 도우러 왔어요.	  폐지 줍는 건 제 일이 아니에요."
3330	31583	1	너네 진짜 착하다~!
3331	77132	6	어. 완전.
3332	77843	6	그렇게 늦게 자면 어떡해.
3333	33337	3	깔끔한 척 하지마. 돼지우리 같은 방에서 잠도 잘 자면서, 뭐 손 씻는 거 가지고 난리야.
3334	53502	6	형님 그 하시는 일 괜찮으신거에요? 안전해요? 그 사람들 너무 믿지 마세요.
3335	77671	6	네.
3336	60190	0	왜? 왜!
3337	79123	2	어...그게... 손님, 뭐 찾으시는 거라도...
3338	77395	6	"지금 9시가 넘었잖아.	 가게들이 다 문 닫았지."
3339	50975	0	아직 한창 팔팔할 때네.
3340	21443	1	참… 답답하다. 나 같으면 백 번도 더 말했겠다.
3341	67804	2	네... 근데… 부모님이 안 계시면 어떡해요?
3342	79114	2	어.. 그래..
3343	31303	4	응. 그래서 그냥 못들은 셈 치려고. 산에 안 갈 수는 없어.
3344	26421	2	그래… 아까 사십만원 정도라고 하지 않았어? 근데 여긴 다 일곱자리 숫자인데…?
3345	39589	2	저는… 그냥 코만 좀…
3346	48347	7	"어. 마트 같은 데서도 다 배달해줘서, 먹는 건 걱정 안 해도 돼. 	 회사 다닐 때보다 더 잘 먹어."
3347	53796	6	아니요. 선생님은 맨날 학교와야 되잖아요. 전 학교 별로에요.
3348	338	6	아직 안했다 그랬더니 남친은 있냐, 둘이 결혼할 거냐, 언제 할 거냐...
3349	4459	0	영수씨.. 그냥 올려놔… 알겠으니까 그냥 올려만 놓으라고요..
3350	28868	1	음... 공포 영화를 보면...
3351	53126	5	왜.
3352	50789	0	어린노무자식이 따박따박 말 대답이야. 어른이 얘기하면 그냥 네. 하고 자리 치우면 될 것이지.
3353	31644	4	너무 배고프니까… 화가 나는 거 같아.
3354	19073	7	내가? 그렇게 티가 나나?
3355	73177	7	"	어? 그러네. 대신에 면이 불어서 양이 더 많아졌어. 	우리 배부르게 먹을 수 있겠다."
3356	46525	0	대학 들어가서 알바하고 돈 벌면, 한두푼 거리야.  지금 눈 앞에 돈 아까워서 인생의 기회를 놓칠래?
3357	336	6	결혼은 했냐 안했냐 이딴 거 묻더라.
3358	71733	7	응 진짜로. 진짜 꼭 가봐.        우리 그럼, 그냥 주말에 한 번 가볼까?
3359	28251	2	불고기 많이 하길 잘했지. 하마터면 모자를 뻔 했네.
3360	39271	2	네. 아직 문제 없다고 하더라구요. 그래도 다행이에요.
3361	59309	4	선생님 정말로 감사드려요.         제가 이렇게 글씨를 쓰고, 읽을 수 있게 된게 정말 얼마나 큰 기쁨인지…
3362	59181	4	아버님도 참. 그런 말씀을 하셔요.
3363	52553	2	어. 요즘 보니까 배우들도 시나리오 많이 쓰더라고.
3364	55108	6	오래 있었던 거 같은데, 오늘은 주말이니까 이만 가줬으면 하는데..
3365	12378	1	응. 사회 초년생을 대상으로 1년 만기에 최대 이율 5%짜리 상품이 있길래.
3366	77443	2	 선생님.
3367	11667	1	누나 이 책 읽어봤어?
3368	4861	0	에이.. 이런 책을 설명도 없이 파실려고 하면 어떡해요
3369	56555	6	그런가 요즘 아주 안 아픈 데가 없어. 무릎이 왜 이리 쑤신 거야.
3370	6825	5	응, 우리 지은이 또 왜 이렇게 흥분했을까? 왜? 왜 그래?
3371	48399	5	일단은 만족하고 있어. 나는 사실 전에 했던 일이 잘 안 맞았어서. 오히려 지금 일은 복잡한 생각 안 해도 되고, 시키는 일 딱딱 하면 돼서 적성에 맞는 것 같아.
3372	50829	0	이 자식이 지금 상황 파악 못하고. 그게 중요해 지금? 엄마는 성적보다 거짓말한 게 더 화나고 기분나빠.
3373	44813	1	아 그럼 아까 말씀드린 특별지원금은 좀 어려우신데 괜찮으세요?
3374	58055	5	야 무슨 감동씩이냐. 그리고, 내가 너 매년, 선물 줬는데, 무슨 소리야.
3375	71329	2	나는 눈이 좋아서, 글자 크기를 바꿀 일이 없었어.
3376	46457	0	아줌마 뭐라고 그랬어요?
3377	49132	7	밥은 먹었냐?
3378	6903	4	저번에도 버스 늦게 온 적 있었는데, 그 때는 오다가 차가 고장나서 그랬다고 아저씨가 말해줬었어요.
3379	42503	4	민망해서 혼났어요.
3380	77618	6	너희 아빠도 친구들이랑 빈 집에 들어가려고 했는데,       마침 그 빈 집에 노숙자가 살고 있었던 거야.       밤에 그 집 앞에 갔더니, 막 사람이 움직이는 소리가 들리고       말 소리도 들리고, 그러니까 그 놈들이 다들 놀래가지고        소리를 지르고 난리도 아니었지. 느이 아빠는 바지에 오줌도 쌌어.
3381	10444	7	뭐 먹을래?
3382	4581	0	그니까 이렇게 아무나 마음만 먹으면! 들어올 수 있다는거 아니겠어요? 그래서 이 회사는 보안 시스템을 새로 구축해야돼 내가 알아
3383	76506	6	너 그거 입고 가면, 수진이 이모가 못 들어오게 할 걸?
3384	37770	4	아 그래서 말인데, 너네 회사에서.. 내가 할 일이 없을까?
3385	72037	2	아무 일도 없었어. 거기서, 그 사람들이 뭐라고 뭐라고 했는데       나는 하나도 못 알아들었어. 근데 그냥 엄청 신기했어.
3386	51225	0	뭐, 살에?
3387	42635	5	네?
3388	17362	4	응. 그래서 오늘 늦는다고 했었어.
3389	11844	5	왜 뭐 때문에 그래?
3390	44609	1	진짜야. 그때 너랑 LOL 아이디 지운 이후로 암 것도 안 해.
3391	72645	7	그건 오바다.
3392	56273	6	 엄마. 또 집안에서 판 벌렸어?
3393	64415	4	예 알죠. 너무너무 죄송한데. 어떻게 안 될까요?
3394	18702	4	아... 그 정도로 싫어?
3395	29335	2	응. 그래서 나도 너무 불안해. 물도 못 마시겠어.
3396	44458	4	형이야말로 괜찮아? 얼마 전에 여자친구 생일이었다며.
3397	21675	1	응. 근데 아빠가 잠 오면 엄마가 해.
3398	23446	1	엄마는 어릴 때부터 천둥 무서워했어? 나는 하나도 안 무서운데..
3399	38909	2	너도 나이가 들면 알 거다.
3400	22676	2	저, 저거 에어컨 몇 년 된거지?
3401	46908	3	사귀는 사이인데 설마 싫어하겠냐?
3402	53534	6	쓸데없는 소리 말어.
3403	38069	4	저희가… 아니, 제가 어떻게 해드리면 될지…
3404	39684	3	끊어줘~ 끊어줘.
3405	5827	4	아 엄마 언제 와? 엄마 맨날 늦어
3406	18606	7	당연히 다르지~
3407	59515	2	아이고 죄송합니다. 전화는 해보셨어요?
3408	58672	3	아니 그거는 아주머니 사정이고요. 저는 불편하다고요.
3409	49757	7	저도 그 방향으로 가요. 데려다 드릴까요?
3410	59423	2	네?
3411	13823	4	그렇지. 부모한테 버려진 마음이 어떨지 상상도 못하겠어.
3412	12133	4	나 진짜 빨리 부자되고 싶어 돈 많이 벌고 싶어.
3413	29287	7	너만의 장점을 살려서, 이튜브 같은 거 해보면 좋잖아?
3414	50281	7	 그래? 진명이 방 생기면 공부 막 열심히 할 거야?
3415	72715	2	"너 그렇게 막 나가다 찍히면 큰일 난다.	 걔만 있는 거 아니고,  주변에 걔 친구들이랑 선배들도 있을 수 있잖아."
3416	39459	3	니가 앵앵대는게 그게 들렸겠냐?
3417	78108	6	"목욕탕에 가면 목욕을  해야지.	 뭔 놈의 컴퓨터야."
3418	42742	5	그거 ‘매드-사이언티스트’ 블렌드 아니야?
3419	72300	7	"와. 진짜 누나 무슨 분석가같네요.	 나보다 내 주변 상황을 더 잘 아는 거 같애."
3420	6983	4	노키즈존이라고 해서 어린애들을 못 들어가게 하는 가게들이 있대.
3421	48998	7	고향이 어딘데?
3422	60056	5	희진이? 희진이 지금 대학원생이잖아.
3423	1047	6	구라치네.
3424	16498	0	너, 조심해. 명자 걔도 보통 아니야. 복수 한다 고 난리도 아니였어.
3425	48137	3	진짜 바보다. 그렇게 해봤자 알아주는 사람도 없어. 어차피 일용직인데.  이번에 잘해서 다음에 연락 또 와도 시간 안 맞으면 그대로 끝이야.  다른 사람 구해버린다고.
3426	43604	1	뭐 그냥 아무거나 괜찮아.
3427	37311	4	내가 나이 먹었다고 엄마를 남처럼 대했으면 좋겠어? 딸은 영원한 딸이지.
3428	64714	5	일본이 온천이 그렇게 좋다더구먼.
3429	55688	6	제가 신라일보 데스크에, 계신 분도 잘 알고 있어요. 정치부 기자시면, 저희랑 한솥밥 먹는 사이 아니에요? 상부상조 하면서 사셔야지...
3430	14869	1	만졌냐고 안 만졌냐고.
3431	71510	7	그렇지?
3432	15468	4	대상포진? 어디에?
3433	27739	7	그래? 흠… 근데 지금 너무 배부르지 않아?
3434	71701	7	응.
3435	45751	4	네. 부모님도 동의하셨어요.
3436	40654	3	네. 저한테 수치심 들게 하셨잖아요.
3437	45233	3	근데 진지하게 절대 저거 사지 말아라. 진짜 상상만 해도 끔찍하고 토나온다.
3438	34544	0	탄수화물을 제한해? 너 미쳤어? 탄수화물이 포도당을 만드는 건데, 너 몸에 포도당이 부족하면 어떻게 되는 줄 알아?
3439	45296	0	 그럼 제가 환청이라도 들었다는 말씀이세요? 왜 거짓말을 하세요?
3440	22250	1	천 삼백 원 정도요.
3441	63224	5	눈? 눈을 어떻게 안 깜빡이니.
3442	46358	5	아, 방학이라 지방 내려갔어요.
3443	38508	4	저도 마냥 봐드릴 수가 없는 사정이라니까요. 아니 막말로, 제가 지금 드러눕게 생겼어요.
3444	13810	4	나도! 나도 혜리가 생기고 나니까.. 나라도 걱정되고.. 환경도 걱정되고… 걱정되는게 정말 많이 생겼어.
3445	58920	3	고모 다 때가 되면 하던가, 아니면 안 하던가 하겠죠.        아빠한테 고모 보내도 소용 없다고 전해주세요.
3446	59485	2	그래도 한 번 구해볼게요. 방은 2개?
3447	22940	1	그렇군.. 아무튼 한 번 물어봐줘.
3448	58331	5	뭐라고? 갑자기?
3449	76535	2	"그게, 이모 맘대로 되는 게 아니야..	 삼신 할머니한테 빌어야지."
3450	72311	7	"지금 하고 있는 형보다는 나을 거 같은데.	 누나가 내 매니저면, 적어도 피드백은 제대로 될 거 아니에요."
3451	58780	4	잘 생각해봐. 너무 섣부르게 판단하지 말고.
3452	53976	2	무서운데...
3453	16916	1	고마워.
3454	39292	2	충분하긴요~ 아버님 핸드폰으로 이튜브 많이 보시죠?
3455	64761	0	아 글쎄, 그거 만원짜리 비타민이라고요. 그걸 66만원에 팔고 있는 거라고요.
3456	56576	6	아이고 어떡하나. 아들 비행기가 3시인데, 그 전에 갈 수 있을까….
3457	5968	4	기름을 적게 써서 그랬을까요?
3458	39088	3	자동차 10년 타기 운동은... 이제 옛말이에요~
3459	39757	3	뭐? 설마 똥차들한테서 클레임 들어왔니?
3460	40705	0	짜증나게? 너 어느 학교 다녀?!
3461	12275	1	들어오세요.
3462	74787	6	나는 있는 거나, 없는 거나 똑같애~ 김치 안 담가도 되니까 그건 좋고.
3463	30688	1	형 귀찮게 안 할게. 말 잘 들을게.
3464	72302	7	"와... 이 정도 노력은 진짜 감동인데.	 누나 표도 누나 돈 주고 사서 볼 거 아니에요."
3465	34926	1	너 철봉 해봤어?
3466	4860	3	이상하다 내가 오늘 갖고 나올 때만 해도 이렇지 않았는데..
3467	44596	4	아.. 결국..
3468	60444	3	"이를 거야!	 공부 안하고 핸드폰만 한다고, 엄마한테 다 이를 거야!"
3469	21170	1	응. 소현이가 거짓말할 애가 아니잖아.
3470	72250	7	 누나 오늘 공연도 본 거에요?
3471	73082	3	너가 어떻게 키우냐? 너 스스로도 못 키우는데?
3472	6685	4	그래도 그거랑은 다르다고.
3473	73281	7	"	넵. 보냈어요."
3474	26724	2	…. 네… 잘못했어요..
3475	15802	4	저도요. 너무 말도 안되는 거 같은데요…
3476	26695	2	예. 근데 제가 … 상태가 너무 많이 안 좋아서요..
3477	9117	6	나 지금 열 방도 넘게 물렸어.
3478	55944	6	그래. 대가족이 움직일라면 suv 몰아야돼.
3479	74454	6	아니 느이 엄마가 자꾸 핸드폰을 뺏어갈려고 그래.
3480	76899	2	아저씨, 우리 엄마랑 결혼할 거에요?
3481	78418	6	엄마가 많이 엄하시니?
3482	65751	4	미안하다. 삼촌이 시온이랑, 매형이랑 고생만 시키네...
3483	61960	0	알게된 사람 누군데? 누가 소개시켜준 사람이야?
3484	45398	2	 아니요…
3485	75252	6	아아아아 할아버지 한 번만요.
3486	42515	5	왜요?
3487	19269	1	그니까요.. 눈치 보이게...
3488	6778	4	아, 그래도 내가 좋아하는 배우 나오는 드라마란 말이야.
3489	30510	4	미안해. 이제 형 게임기 갖고 놀기 전에 형한테 먼저 물어볼게.
3490	22552	2	그러면 본전 뽑아?
3491	74088	3	아이, 자식, 어릴 때는 안 그랬는데, 까다롭게 구네.
3492	33217	1	응. 그랬는데?
3493	77813	6	할머니 말 되게 못되게 한다.
3494	20694	1	아니야. 보기에만 좀 크지, 막상 들어보면 가벼워. 그 안에 우리 떡을 좀 나눠 드려야되겠다. 지은이 너 가만 있어 봐.
3495	26594	3	… 김팀장만 그렇겠어요? 제가 아빠 아들이고 낙하산 인사라는 거 어차피 소문이 파다한데… 곱게 보는 사람이 이상하죠.
